#format: frame checksums
#version: 2
#hash: MD5
#software: Lavf62.0.102
#tb 0: 333333/10000000
#media_type 0: video
#codec_id 0: rawvideo
#dimensions 0: 1280x720
#sar 0: 0/1
#stream#, dts,        pts, duration,     size, hash
0,        677,        677,        1,  1843200, a0054570c617100ff7328b2899174156
0,        678,        678,        1,  1843200, c1d1222b570fa6937c99574262886426
0,        679,        679,        1,  1843200, 07c241eeb758aff0e35c801a1fcce1fa
0,        680,        680,        1,  1843200, 515ff1fe4e0381b2dba7e4f18a61526c
0,        681,        681,        1,  1843200, 620891e123dcd00a345e894fdd82c5b5
0,        682,        682,        1,  1843200, f72dbcf92ad914ae70ec2f6ab9bf9325
0,        683,        683,        1,  1843200, 4c9d1536ea6d506d00d0c577468f4c3d
0,        684,        684,        1,  1843200, 58358f19d5b3005b6e2bdd2ec8447df9
0,        685,        685,        1,  1843200, 6945f45382b7235a8f02ed75283afe16
0,        686,        686,        1,  1843200, a60473a9268c210281169aeae5e67ef1
0,        687,        687,        1,  1843200, f877b6fa1451b37f1fc4ad41aafb6e89
0,        688,        688,        1,  1843200, 30402559cec85060fe75189e91d66bc0
0,        689,        689,        1,  1843200, 9e78523e65625b06ed2d7efbffaa336e
0,        690,        690,        1,  1843200, 2d65d9c0594cbb15453c135c6aff3a85
0,        691,        691,        1,  1843200, b182185fd2e0124ecf540ce6191c688a
0,        692,        692,        1,  1843200, 4de24adb32f94c5ebfc325e75bf186dc
0,        693,        693,        1,  1843200, 1f9b89c53b1dac3c2143c2e261ec3468
0,        694,        694,        1,  1843200, 8a7b6298a851da4346e6de46602f39df
0,        695,        695,        1,  1843200, 9c187af03d58e07080d59234ab75479c
0,        699,        699,        1,  1843200, 127d9bcf6605718b69f8cb7c4c0c8a5e
0,        700,        700,        1,  1843200, f8a0a4abfb6a280cd20141b6132ea091
0,        701,        701,        1,  1843200, 61c813ad8e769afe80a53199956bff57
0,        702,        702,        1,  1843200, b872469fa6249115458706977a803627
0,        703,        703,        1,  1843200, 333aaa583e983e9c1147da11165c4d4d
0,        704,        704,        1,  1843200, 99da26bdc365fa67e23cd22fd98954d6
0,        705,        705,        1,  1843200, 52d986032df52400b4b6827f00f8b74f
0,        706,        706,        1,  1843200, 5af98622cca8c4f956d8cb4a56138978
0,        707,        707,        1,  1843200, 9d4a30632a0b410ee3e6445cdfbf76d1
0,        708,        708,        1,  1843200, a48a0af1fa615f83d352247857ab0147
0,        709,        709,        1,  1843200, 4c22e4945af7aa9fced36daaa51354f4
0,        710,        710,        1,  1843200, 9da3a5155005222b5b6c2f7c55176f96
0,        711,        711,        1,  1843200, d4c945d74ba422e41b3daf51cc669de4
0,        712,        712,        1,  1843200, f5e510dec3c8c22a1d3450833f0251cf
0,        713,        713,        1,  1843200, 7768cf72784eda7f0b48ea794e1515ce
0,        714,        714,        1,  1843200, 62d810f684550a752d78d54ff4019d7c
0,        715,        715,        1,  1843200, b7908a5ea6a78b3e8cd47f66d0db609a
0,        716,        716,        1,  1843200, 3fd9e6df4260e81bea5db6315aafa1ca
0,        717,        717,        1,  1843200, 1bbab62e7f31eb9d87482f70e442c5b7
0,        718,        718,        1,  1843200, 28531f469acf39fdad47809d8eec3adc
0,        719,        719,        1,  1843200, 040dbbbab8a792bdb092ff866f251fe1
0,        720,        720,        1,  1843200, ca55b1ffe7ec54fc8ea10f204b08e738
0,        721,        721,        1,  1843200, 8a09e12ad4b1efc25e0cfc94a09baf3f
0,        722,        722,        1,  1843200, 82f3f425b43b70f0c8c1a6d9de83de04
0,        723,        723,        1,  1843200, e6037a7da6755ede5da6cbb64c4dbbeb
0,        724,        724,        1,  1843200, acae471514250336ecaf4f26843054da
0,        725,        725,        1,  1843200, efc78ff66cb88c94b22f0b1dc70858b1
0,        726,        726,        1,  1843200, 4234f50a8f523c2fd2114225a2f3d163
0,        727,        727,        1,  1843200, 372259704c96d1375054772148470e26
0,        728,        728,        1,  1843200, 25d73cdc93823f5bf40106f7af6e557c
0,        729,        729,        1,  1843200, bad9f3486cdb58199a4d09c1890383af
0,        730,        730,        1,  1843200, 6f835c736388e0da02b75cd7e808c8d8
0,        731,        731,        1,  1843200, eb6e8e18e2a7a93fb8b7285d03843bc4
0,        732,        732,        1,  1843200, d17e5cb2508fdadcce03fcece6fe17b6
0,        733,        733,        1,  1843200, 375a83309f2a0e688d35beb153778103
0,        734,        734,        1,  1843200, b7e1e6d6c94b02fdece8bafbae90bcff
0,        735,        735,        1,  1843200, ffc859388939e3ae013e25da0d46e778
0,        736,        736,        1,  1843200, 75ca8086643eef8c815d5edf17a47efb
0,        737,        737,        1,  1843200, 15c069ee8e9cd3a63ba96951cfbf8431
0,        738,        738,        1,  1843200, 442e4e1f1907d708eb16136b6c2f8861
0,        739,        739,        1,  1843200, f2bea9d1d436bb579f735e6ba85ca14d
0,        740,        740,        1,  1843200, 93dcb7b1341625179e7ac067cda150dd
0,        741,        741,        1,  1843200, 79919edeae4bb1ce0631266ed374ffad
0,        742,        742,        1,  1843200, 9104d0d1588dc495c0e2c71a459604c1
0,        743,        743,        1,  1843200, 567920f7bfac35d94a1f65f3d65d3aef
0,        744,        744,        1,  1843200, 9c60626d2e8ae4e0c255c9f51f6f581c
0,        745,        745,        1,  1843200, 95bc64d707333f557a521ba8f2b78b59
0,        746,        746,        1,  1843200, 2ea240c982d0854bf2fdb57c7ee74bbd
0,        747,        747,        1,  1843200, ea3790ce84dfd455bd6ce465fe1bed39
0,        748,        748,        1,  1843200, 1858aadb0f8c7ba3e7334f6bf1f3735b
0,        749,        749,        1,  1843200, 3ae78e17445c0b09153408024582e1d7
0,        750,        750,        1,  1843200, 4d8a221502f049bc53cb1d855811c755
0,        751,        751,        1,  1843200, c5c101d84a926ca873a966e7b7fc93b5
0,        752,        752,        1,  1843200, 9fefc60a011abf757f93aa6d29ba3475
0,        753,        753,        1,  1843200, fdaf6da1fcce411949766016e539a4bb
0,        754,        754,        1,  1843200, 7ce21b6e1f750f531bbf020eefe3bb9a
0,        755,        755,        1,  1843200, 80d4300bbbd93eb4e1fe0c2244d4e1ca
0,        756,        756,        1,  1843200, 54112d4700597bd685de4aca4102bc83
0,        757,        757,        1,  1843200, 990a4f27d868026323e1fd5eae1ecadd
0,        758,        758,        1,  1843200, ffedacdc6ec869d437fd19eb1333eb6f
0,        759,        759,        1,  1843200, 0d44ffa971abb2c88d088d72ae79acbc
0,        760,        760,        1,  1843200, 11a0f9863f839de6ebbbe8b74b78a909
0,        761,        761,        1,  1843200, 65157fcb4b90586deda611e1db23043f
0,        762,        762,        1,  1843200, 7622870bb02e2c681514c0ace4d72a5e
0,        763,        763,        1,  1843200, ebb42296c6db680c8a15e3db89f48137
0,        764,        764,        1,  1843200, 6f595f19882689646974ff91041377a3
0,        765,        765,        1,  1843200, 26e1ed394f3f9352f7455167d00b865e
0,        766,        766,        1,  1843200, 8eac0819fb6e22f5ef8a8bd6fdfc305a
0,        767,        767,        1,  1843200, 6a1ec5559c50be423f811a189f590320
0,        768,        768,        1,  1843200, e0cf254b4bdcf1a88616072ed30dd59f
0,        769,        769,        1,  1843200, d17d582a81f823a5fc645a07296713be
0,        770,        770,        1,  1843200, ca1dc93cae824bd3a1e5d45becd0eb80
0,        771,        771,        1,  1843200, d5e864e5683c22ce20f7e868d9209306
0,        772,        772,        1,  1843200, 272128d18349184cdd4ddd8bb7f08d7e
0,        773,        773,        1,  1843200, e945aae9d13c7d1adc75fb089fabef9d
0,        774,        774,        1,  1843200, 118f5cac2c8a640b5c2c3156dc3038d0
0,        775,        775,        1,  1843200, dd79b942b861b6ebbad1057f152ca16d
0,        776,        776,        1,  1843200, e76371da61f04fb495d8c6ad36b5c9bb
0,        777,        777,        1,  1843200, 4ac103f1a0ea1ea9b8cb1c5988fd6977
0,        778,        778,        1,  1843200, da316f4ebbf04461b38ecea4525a85df
0,        781,        781,        1,  1843200, ef261eb0aef6da3a307a7382e70c3057
0,        782,        782,        1,  1843200, b0059a07285ff4112ec743ccea1dad98
0,        783,        783,        1,  1843200, 09c6f451c3b2ec4500ee1bb465753b02
0,        784,        784,        1,  1843200, e6ede2d44c064eb9220178bd5e26d283
0,        785,        785,        1,  1843200, bf1c87f20dab56b778b58c3fb4de952c
0,        786,        786,        1,  1843200, c37aaec5c04b2706ffd48c58a5b4f44a
0,        787,        787,        1,  1843200, 8675c770abffea2c6943c8ba58257cd3
0,        788,        788,        1,  1843200, 9527896c4ad03c53a7c6123c5d4af4e2
0,        789,        789,        1,  1843200, 196af949a88e3815a8f9fed4fe0fd177
0,        790,        790,        1,  1843200, 62647b8110dc3ec580623e91cc6cf2d1
0,        791,        791,        1,  1843200, 6e2ce59350bf343994659dd108905c3c
0,        792,        792,        1,  1843200, b75f2f2239411ab5e4f4084e107c10a1
0,        793,        793,        1,  1843200, 50bfc4ea024213f5094caef7a4dfa715
0,        794,        794,        1,  1843200, aac7eaa06944147a93a08c242af40d84
0,        795,        795,        1,  1843200, 8d353b2e47ae44394a39277b2aea72b7
0,        796,        796,        1,  1843200, 35a0ebb78d74cf8dfb43abff3dc58e30
0,        797,        797,        1,  1843200, 3a217cea34afc8c800db61b0e6bd0a88
0,        798,        798,        1,  1843200, d41b67ce96454383a18b2f7c27c62c31
0,        799,        799,        1,  1843200, 2ced8461f6ba1bfdea8ba4d58d1192e3
0,        800,        800,        1,  1843200, c9e306dea8af89865959d1632586fc7d
0,        801,        801,        1,  1843200, 6d5fc5b6944064c28ed108c6bbc1b91a
0,        802,        802,        1,  1843200, 5eae296b807a43664ac6209c148c08be
0,        803,        803,        1,  1843200, cf68cf6e5920cb6d42b504a7df41cab8
0,        804,        804,        1,  1843200, e6047b1ec365eccbabb5cf298f188c14
0,        805,        805,        1,  1843200, 17a3cdd3236636b37161505d341ac64d
0,        806,        806,        1,  1843200, e5ec90cf199f73566b09724314417f7b
0,        807,        807,        1,  1843200, 817d00881d1d0d00ee8d9ec7b0f500b0
0,        808,        808,        1,  1843200, 761775a2f5792b897223c6f0efdde45f
0,        809,        809,        1,  1843200, ad15538933b82842449b72fd9b09f9a3
0,        810,        810,        1,  1843200, d15a2ec17e97e96cf0eafe4df44f42c0
0,        811,        811,        1,  1843200, 83a7fab53faf38cd31f8537c3142fb6b
0,        812,        812,        1,  1843200, dbce301f094ae691fc2abbc5dc6d134c
0,        813,        813,        1,  1843200, 3d0345846718fb3798bf8495b3640950
0,        814,        814,        1,  1843200, 9efd37ad3b2306b60977a88c6ae71f2f
0,        815,        815,        1,  1843200, fec9a735978dceb18ba89c1a75c1525b
0,        816,        816,        1,  1843200, cfa713385e94563cce8fc0e51cc3defb
0,        817,        817,        1,  1843200, 716a955c45725419f1c7bc13acbf05a0
0,        818,        818,        1,  1843200, f3cf2dd0127137c070c4f7d363c70d78
0,        819,        819,        1,  1843200, 7c7ed9394dbff93200daafbd9f416a3f
0,        820,        820,        1,  1843200, e264b7709f8fcb15943ee0b6a6f68f30
0,        821,        821,        1,  1843200, a6d7169618677ae3c72151d282f1bd34
0,        822,        822,        1,  1843200, 7c33c8611c9109359298ef51ee971fdb
0,        823,        823,        1,  1843200, daeebeeb23119094ed9f0ceeced97705
0,        824,        824,        1,  1843200, 8193481c0353113ec3bc76be7e602ed1
0,        825,        825,        1,  1843200, f2070c35f47f4128a7ddcb6bab38fbbd
0,        826,        826,        1,  1843200, 9d9743b6acbd4c9657a177274a439593
0,        827,        827,        1,  1843200, 8c4a84b2e6ed990509b82018e0e9a93a
0,        828,        828,        1,  1843200, 51cde7a0c21c1718e1ce7e906f83d0e8
0,        829,        829,        1,  1843200, 88dbd15e75b87b9915df32c01f041647
0,        830,        830,        1,  1843200, 19fe155ab7ed08fb006e739333322553
0,        831,        831,        1,  1843200, e2c064e0c03da126bd48eed9543e734f
0,        832,        832,        1,  1843200, 7302f0f04098fa7caada7bea544059f2
0,        833,        833,        1,  1843200, 94b2ad2cca694eba55a922e9dc527321
0,        834,        834,        1,  1843200, 78fb0370b153a80113ad85b7db0329b8
0,        835,        835,        1,  1843200, b01939ecaa762aae41823200a1dc0371
0,        836,        836,        1,  1843200, ae853ecd1333fea75d062ecf208f1e2b
0,        837,        837,        1,  1843200, 9e1a3835d424b09c8748df5817d15c14
0,        838,        838,        1,  1843200, 217d3c111e28637bf5a75b69477f6052
0,        839,        839,        1,  1843200, c945ad546defe2b3b96e547d687c1d44
0,        840,        840,        1,  1843200, 3b48ca0c12cb87fac04afbb6cea183bd
0,        841,        841,        1,  1843200, a4eef06ce79b961dbb048ef6e0f8a888
0,        842,        842,        1,  1843200, 47134bad90ab2dee5291fee5b8b899a6
0,        843,        843,        1,  1843200, 220d3f08ac7e207304d89cba46acaef5
0,        844,        844,        1,  1843200, c76b6aea01ceeff52ce883b2c92a6b15
0,        845,        845,        1,  1843200, fa230044305d29d1e92c0022ed020ff5
0,        846,        846,        1,  1843200, b4f85a47aa697b7e9a0e3d4768f9c3b4
0,        847,        847,        1,  1843200, 9592e295d4e8708920cac05533548468
0,        848,        848,        1,  1843200, 8f367ba8616fdfa728c4522fcb3ac04c
0,        849,        849,        1,  1843200, a75834217bacb495c5a32c18488d64e9
0,        850,        850,        1,  1843200, 4f0cb4b6e994511f4ca643d497ded803
0,        851,        851,        1,  1843200, c29d7ac40d5e6448987b396ef5c99684
0,        852,        852,        1,  1843200, 8092dd9ef82cc6b6c6aa93d95bff6b5d
0,        853,        853,        1,  1843200, 67fa00d637e50f139d58d5902057db0a
0,        854,        854,        1,  1843200, 18548c8ff81cbaf77ff1f0670d47cf0d
0,        855,        855,        1,  1843200, 8f2ce8bb2b5609b27536c30cdcdc7256
0,        856,        856,        1,  1843200, 3e9eccc9db3b2706e088b2b545cd324b
0,        857,        857,        1,  1843200, ed53596972d75cfc9dbd32e8a4020b31
0,        858,        858,        1,  1843200, 778618753d9a2581ee2ae77c063db743
0,        859,        859,        1,  1843200, fe9fdc7d02c5e35da7588f4da65eddff
0,        860,        860,        1,  1843200, 42ce83c899797bde698b53a4b0b5a23c
0,        863,        863,        1,  1843200, 96dc37fdb72d80a4e872b1182f007a06
0,        864,        864,        1,  1843200, d7f7252caf36a55f8720f74a2025a787
0,        865,        865,        1,  1843200, bb2fd15830edb9e5d24087539a8c151d
0,        866,        866,        1,  1843200, c969365b6c98f29b96353b3600f41df8
0,        867,        867,        1,  1843200, f43b82c2435d86153c68136b4d4b307e
0,        868,        868,        1,  1843200, dd5a8d5468a338fe0c620304dd745a59
0,        869,        869,        1,  1843200, d75d1d7773a22ac19af92c218b4ecfe7
0,        870,        870,        1,  1843200, 387e547d4e240c9dd934205f3a869725
0,        871,        871,        1,  1843200, 693c35b2766bd4674cb96cf4d8bb7baa
0,        872,        872,        1,  1843200, 922c267886cde365497ca6ac0132d926
0,        873,        873,        1,  1843200, 201ed7abc603ef209191ca64a0d62ede
0,        874,        874,        1,  1843200, 5dafa13accf85553705bcec87a667fca
0,        875,        875,        1,  1843200, f8a017c220335775887ba860080db83e
0,        876,        876,        1,  1843200, ae4951598f022fa136252b8f1c02faa2
0,        877,        877,        1,  1843200, 2adc27316c5cce3094412658e8167601
0,        878,        878,        1,  1843200, ba77d464caea855865c12989156add08
0,        879,        879,        1,  1843200, b4ff90d316717ed1acb673b450363b64
0,        880,        880,        1,  1843200, 2d13ac6cf14602f026f5c003c23bf428
0,        881,        881,        1,  1843200, 83a9fd15845279e8d873ead9ce2566d6
0,        882,        882,        1,  1843200, 487f00792f8b57d66c3e2acbc397a27f
0,        883,        883,        1,  1843200, da98ec2b6c88aea05976b5f1bcbac436
0,        884,        884,        1,  1843200, 120930b4cc033faf2e2aab8d7fb0d010
0,        885,        885,        1,  1843200, 81cc83c4d18826c60d9831728e80d5a9
0,        886,        886,        1,  1843200, 95ebd636ee297e0a6de420d1a4b9a840
0,        887,        887,        1,  1843200, a636d2ef2d61d5574b938eb7b1b432ad
0,        888,        888,        1,  1843200, d382be05a59e5fc40f87c8b916ca3aa4
0,        889,        889,        1,  1843200, a841d974534869b363a6141d8cac51a7
0,        890,        890,        1,  1843200, 6032b1710a11f6e5ebbf86198b478b5d
0,        891,        891,        1,  1843200, d0e223be9a74630968433db8efecc88a
0,        892,        892,        1,  1843200, 99ed801f6ac659d3a026907b77ca6a79
0,        893,        893,        1,  1843200, 76eddb9b2c7ed30ff82b1d24e780a242
0,        894,        894,        1,  1843200, e68e1470d93858f9f9566d564f58f620
0,        895,        895,        1,  1843200, 2fca2deb59cc83fed507258a0218eec5
0,        896,        896,        1,  1843200, 4d044cb4248d8eab6c94f680a2e53902
0,        897,        897,        1,  1843200, b1f797a5ef0031862fa3104955a49e36
0,        898,        898,        1,  1843200, 30e0efba77518810d2aff72012fd6dc1
0,        899,        899,        1,  1843200, 318beb922cf351819dae8e9d06f0ffb4
0,        900,        900,        1,  1843200, a1c4de615bdb9df393d8cb597d6d4730
0,        901,        901,        1,  1843200, 3a87173cab25c49042ea7f29fbd2812e
0,        902,        902,        1,  1843200, 4dfdad7a484dff38e5b6ab293bc50cb5
0,        903,        903,        1,  1843200, 2dffd8cd713e5ecf92b340be6cb29414
0,        904,        904,        1,  1843200, e090540df2a59183504371e0758e1893
0,        905,        905,        1,  1843200, 7bd50ac408fa8b092429e00b75cc35c7
0,        906,        906,        1,  1843200, 37e270ed250829250bf29f6817f34e20
0,        907,        907,        1,  1843200, e446b44fbbaefce792556aea814676bd
0,        908,        908,        1,  1843200, 2bc7c77022cda1a5a5f6ac5c2779b82d
0,        909,        909,        1,  1843200, 5f7783eac513cdac056fca0d932a68bf
0,        910,        910,        1,  1843200, da3c8ced5617a6aaaf6ad7d7c399953e
0,        911,        911,        1,  1843200, f48f7a975d55369086f93f9acb00a434
0,        912,        912,        1,  1843200, 4b385050387f0a4f89ce499ba296f1f9
0,        913,        913,        1,  1843200, 53309721dd3f3c92f0d6d8330d28652d
0,        914,        914,        1,  1843200, 24554c2d7c1087536a6306d52a02b0af
0,        915,        915,        1,  1843200, 87b5f78894527caf5359a08f72062d4d
0,        916,        916,        1,  1843200, d5641c6c9c84f86ccc22b398828e83d3
0,        917,        917,        1,  1843200, 62ca059573f9c02d023f24c2c5699bcd
0,        918,        918,        1,  1843200, 156f4feb52f2f0110b4c1f3d9ed0f929
0,        919,        919,        1,  1843200, 81fc7f783a715636523249b7c4db1e66
0,        920,        920,        1,  1843200, b8b24e4d2d9f66f16bbaf096c15daf0a
0,        921,        921,        1,  1843200, 70bd50975ccd2b98c07ca8cf127e10ac
0,        922,        922,        1,  1843200, 463a3f618517119c117610778929bcd2
0,        923,        923,        1,  1843200, 8dc7af1f1e8c77cee9fbe3564e01ae8b
0,        924,        924,        1,  1843200, bc65675524cb2a2f882183bd8a0c4a72
0,        925,        925,        1,  1843200, 536553eb99eb928ff7c59f441e6d7757
0,        926,        926,        1,  1843200, ba395151bd8b1e30e40452c1eede990a
0,        927,        927,        1,  1843200, 4e22a46e10e613484ca801ae1066cba5
0,        928,        928,        1,  1843200, b81c3df6d8cadb4734eaf9a0aa1e805a
0,        929,        929,        1,  1843200, 5d2ce84e28127ef2126ec6e6f4659340
0,        930,        930,        1,  1843200, 7e030733319cb2902512e752d6b10810
0,        931,        931,        1,  1843200, 998640628f33874cd679c4fbaf16013e
0,        932,        932,        1,  1843200, bf9ffcb57acb57db75f3292fbe9c2ba4
0,        933,        933,        1,  1843200, 25746dfa6de985cc84451a3fea01f83e
0,        934,        934,        1,  1843200, 8c9d110940815161c6b3d74d6892804e
0,        935,        935,        1,  1843200, 7223d6286fb208c1fd5693396f7f4aa6
0,        936,        936,        1,  1843200, f8202bdffe52caec5f35ce9949d20a27
0,        937,        937,        1,  1843200, 7273502c43224ae9f52d66088693c7d4
0,        938,        938,        1,  1843200, 50d9ee03b41e01c3469a987f3017828a
0,        939,        939,        1,  1843200, 2cf69daf217a68fb431e9db5ce94e874
0,        940,        940,        1,  1843200, ec30d0d7ff0e625948ac1f186f31922a
0,        941,        941,        1,  1843200, 49eb7a142b9cfdea85e518726b18263f
0,        942,        942,        1,  1843200, 9277a1e19f0d30b029b401bc2b0e6c21
0,        945,        945,        1,  1843200, 07791b2bef3ab2851fdea342cc909429
0,        946,        946,        1,  1843200, 7bbfa7a6c9db8ac0b21276df237b1545
0,        947,        947,        1,  1843200, 3a31c877298e2f8034e7dcf99d9cda0c
0,        948,        948,        1,  1843200, 19f37a5df431a41752c16082bf3f59b3
0,        949,        949,        1,  1843200, de28d06d6e846974bdbd1a45356c47c8
0,        950,        950,        1,  1843200, c2d65afb461795f4de50c9549ee34948
0,        951,        951,        1,  1843200, 8e43698b8b6aaf189e5d88857ec7eeee
0,        952,        952,        1,  1843200, f19125eb116b8c7b5dd472f2c5269985
0,        953,        953,        1,  1843200, fc5fc3f901aa32aae8f213dbc5a973b5
0,        954,        954,        1,  1843200, 549c632ca4358dc94b04ec092983fdfa
0,        955,        955,        1,  1843200, 9c0a800e682872daddecc8f1cd734f19
0,        956,        956,        1,  1843200, 38e267d6039d32fcd7ee474c677af6f2
0,        957,        957,        1,  1843200, 46235d9132130f58f7b75af729525cc0
0,        958,        958,        1,  1843200, 97e6a11c76d841e458ebbb191784c0d6
0,        959,        959,        1,  1843200, cc312a0cb08fe2ad43e3c6fc9559d91c
0,        960,        960,        1,  1843200, 04185438dc64424cae8337c34677c0e0
0,        961,        961,        1,  1843200, 2a1f0746efe745ef2bcf6869feaad7f3
0,        962,        962,        1,  1843200, b860262f46b030e7bb218459ec6c6826
0,        963,        963,        1,  1843200, 7a26ab274542755e8df3f66bc49b3b88
0,        964,        964,        1,  1843200, f4e001eac9767b8b029098d716b848fc
0,        965,        965,        1,  1843200, cd446fd8a477697f687720ca447efe9d
0,        966,        966,        1,  1843200, b59414252ccadd4423f527c65584e0fc
0,        967,        967,        1,  1843200, 7e07e828a5da6311a809e38517d0e6af
0,        968,        968,        1,  1843200, 9e5305fe670c4fe7d469ef4097722717
0,        969,        969,        1,  1843200, 29d28fd64fa21bdf4ec7336ac5f1f6fe
0,        970,        970,        1,  1843200, 3435831c9978cc8ed518697099935bc5
0,        971,        971,        1,  1843200, 585bc83bdea2fa68d62462f5e5bf7471
0,        972,        972,        1,  1843200, dc3bac5ca30941f65451a1ce56398e29
0,        973,        973,        1,  1843200, 72310ec160fc54784f94381a84aa1349
0,        974,        974,        1,  1843200, 8a67c6447d01b048594029b4369ed2db
0,        975,        975,        1,  1843200, 5e309d9c139c61ebd99cde6cb1d3192a
0,        976,        976,        1,  1843200, a7a33c4b6af8322a09ced6c6afb81088
0,        977,        977,        1,  1843200, 9476d7fce971d38b17dd3ce3949d8d44
0,        978,        978,        1,  1843200, 2b04c4da1419fd92da01b0389ef3fee3
0,        979,        979,        1,  1843200, 746a6c157a575c0a7283b653ece33112
0,        980,        980,        1,  1843200, 6c58b3c19b37bbc1d01f1ef060db5bbb
0,        981,        981,        1,  1843200, c1a32eae4dfc780bae4922101dfeb0d3
0,        982,        982,        1,  1843200, 1d4ad36a7fca1a6c6c006addc0a3e1a4
0,        983,        983,        1,  1843200, 1ed24d5add69a0b668b73174b13f1e67
0,        984,        984,        1,  1843200, b54fd6e4f6debceb8a32b8a85be1de30
0,        985,        985,        1,  1843200, 8d56ae072f6d543be0ca574bdd164253
0,        986,        986,        1,  1843200, 84167c6b25f327c50964f25143753c64
0,        987,        987,        1,  1843200, c22d70ca44c87098166748bb3cbe55c3
0,        988,        988,        1,  1843200, 2ce9e4e1b019a7db8bafe0e590115924
0,        989,        989,        1,  1843200, a1ca9712450d0371fb9c06988999fe69
0,        990,        990,        1,  1843200, 3782a2a0d7ac7b0857696a881f701b03
0,        991,        991,        1,  1843200, 42d4a6b723bb62be4ffa99600d39cae4
0,        992,        992,        1,  1843200, aeee0b138cc397b684e7daae1d5d65f7
0,        993,        993,        1,  1843200, 0a012631ceb9dfcd70efa804a5f04aa5
0,        994,        994,        1,  1843200, cca8a8d06c73d71f7ba6f16f65f98649
0,        995,        995,        1,  1843200, e3c19f449307fced9d365beed672d502
0,        996,        996,        1,  1843200, ad7b58a6957460f253db20ea2f4d6d7f
0,        997,        997,        1,  1843200, b57941ca976be19e0c09416f8594c236
0,        998,        998,        1,  1843200, a37756e79a126b7fc151f8d33768436a
0,        999,        999,        1,  1843200, 15dacfcd845030ea09419a8048372b16
0,       1000,       1000,        1,  1843200, 482a65410be302b7a0949f94c618fad1
0,       1001,       1001,        1,  1843200, 4580aa2003686bdf1c10a81ecb00be54
0,       1002,       1002,        1,  1843200, 63147bdc5aae42ad02183cf5c80a2424
0,       1003,       1003,        1,  1843200, 3074c0011f5b26bf35bf08a8d19d0824
0,       1004,       1004,        1,  1843200, 849e915e29f1de6f67f01aed17cb8f2e
0,       1005,       1005,        1,  1843200, 05a67d13adf650a1def325524908342f
0,       1006,       1006,        1,  1843200, a43ae33d6b6e3e3b26e251af3fa2074c
0,       1007,       1007,        1,  1843200, 3517adf4a19dd280358dcc9c33396a27
0,       1008,       1008,        1,  1843200, a8ab40f0948c8c09ff6fbc820f478125
0,       1009,       1009,        1,  1843200, a1eb185c7cc1a23b5cb29a5fa5778620
0,       1010,       1010,        1,  1843200, f001d163e4cbfbb095f4b421ea320553
0,       1011,       1011,        1,  1843200, 566ef2729a7b3cef3b2653713d747485
0,       1012,       1012,        1,  1843200, fa01f73e9ac607d1e9fa33b1f09fa33c
0,       1013,       1013,        1,  1843200, bfff48e355a940b80d591eefd60bbc19
0,       1014,       1014,        1,  1843200, bc9d8d95c52792a0702b9e9c4ca1ae5b
0,       1015,       1015,        1,  1843200, ae6c1761ceda5c22d7e852d8ca337099
0,       1016,       1016,        1,  1843200, 779540092a59da38b4d613f73c596eaf
0,       1017,       1017,        1,  1843200, 54fab1df1eba5201d3ddbe64ca35dc3f
0,       1018,       1018,        1,  1843200, 467eca531300d2921b67f8f28a3d0e41
0,       1019,       1019,        1,  1843200, 0afd5fce7038028fc30a7e5da0d76edf
0,       1020,       1020,        1,  1843200, fa7932708558acca5cf05b120817ab16
0,       1021,       1021,        1,  1843200, 52cdfaf2a0ee87feb91ab0eda7c0ed0e
0,       1022,       1022,        1,  1843200, fd108c89f652d034e6c6a9bd77f75338
0,       1023,       1023,        1,  1843200, 72e9ff1a844cbbafa7cded980936b399
0,       1024,       1024,        1,  1843200, 0c5d5193c263a9402c12707d38b9f1ad
0,       1028,       1028,        1,  1843200, f18eb59f7677b72becb6c90d2413250e
0,       1029,       1029,        1,  1843200, 5e867338378ca64e4c4578b4de0458aa
0,       1030,       1030,        1,  1843200, 438bc1227bc71633ca921c9d84090ad6
0,       1031,       1031,        1,  1843200, 4b8f4ac2c5c5f587596c9d6d8fa2d4e6
0,       1032,       1032,        1,  1843200, 49baaf9e40b3eaeac595c1afa6eb32b7
0,       1033,       1033,        1,  1843200, 49548e6caf89acf6e38a7d33da27fe40
0,       1034,       1034,        1,  1843200, 95f7a35d09e83ac8cbec5eca1d4e6e0b
0,       1035,       1035,        1,  1843200, 6015970bee1fe9d09f18785b343bf635
0,       1036,       1036,        1,  1843200, 8375ecd88e682b3adfe8e6deeac06605
0,       1037,       1037,        1,  1843200, b8e1a74da6a563f80f292609ecf6f9b9
0,       1038,       1038,        1,  1843200, 195ce3a6e471ef76bb0494c743ed7a99
0,       1039,       1039,        1,  1843200, 84fc4b1b80790455325cf76767a0f99f
0,       1040,       1040,        1,  1843200, 58f8c990f5d195e70ad76a79f11dfb10
0,       1041,       1041,        1,  1843200, 9157619b8097f10cf8c4113088eec703
0,       1042,       1042,        1,  1843200, 988feb085e0737384d51baf5f1100e3b
0,       1043,       1043,        1,  1843200, 52f8a519495d089715b942e7ca552d3d
0,       1044,       1044,        1,  1843200, 302f46faa3619759d624d0326cd71ee0
